threshold,value_share_pct
0.5242,0.0013461489429864
0.52615,0.0013461489429864
0.5281,0.0013461489429864
0.53005,0.0013461489429864
0.532,0.0013461489429864
0.53395,0.0013461489429864
0.5359,0.0013461489429864
0.53785,0.0013461489429864
0.5398,0.0013461489429864
0.54175,0.0013461489429864
0.5437,0.0013461489429864
0.54565,0.0013461489429864
0.5476,0.0013461489429864
0.54955,0.0013461489429864
0.5515,0.0013461489429864
0.55345,0.0013461489429864
0.5554,0.0013461489429864
0.55735,0.0013461489429864
0.5593,0.0013461489429864
0.56125,0.0013461489429864
0.5632,0.0013461489429864
0.56515,0.0013461489429864
0.5671,0.0013461489429864
0.56905,0.0013461489429864
0.571,0.0013461489429864
0.57295,0.0013461489429864
0.5749,0.0013461489429864
0.57685,0.0013461489429864
0.5788,0.0013461489429864
0.58075,0.0013461489429864
0.5827,0.0013461489429864
0.58465,0.0013461489429864
0.5866,0.0013461489429864
0.58855,0.0013461489429864
0.5905,0.0013461489429864
0.59245,0.0013461489429864
0.5944,0.0013461489429864
0.59635,0.0013461489429864
0.5982999999999999,0.0013461489429864
0.60025,0.0013461489429864
0.6022,0.0013461489429864
0.60415,0.0013461489429864
0.6061,0.0013461489429864
0.60805,0.0013461489429864
0.61,0.0013461489429864
0.61195,0.0013461489429864
0.6139,0.0013461489429864
0.61585,0.0013461489429864
0.6178,0.0013461489429864
0.61975,0.0013461489429864
0.6217,0.0013461489429864
0.62365,0.0013461489429864
0.6256,0.0013461489429864
0.6275499999999999,0.0013461489429864
0.6295,0.0013461489429864
0.63145,0.0013461489429864
0.6334,0.0013461489429864
0.63535,0.0013461489429864
0.6373,0.0013461489429864
0.63925,0.0013461489429864
0.6412,0.0013461489429864
0.64315,0.0013461489429864
0.6451,0.0
0.64705,0.0
0.649,0.0
0.65095,0.0
0.6529,0.0
0.65485,0.0
0.6567999999999999,0.0
0.65875,0.0
0.6607,0.0
0.66265,0.0
0.6646,0.0
0.66655,0.0
0.6685,0.0
0.67045,0.0
0.6724,0.0
0.67435,0.0
0.6763,0.0
0.67825,0.0
0.6802,0.0
0.68215,0.0
0.6841,0.0
0.6860499999999999,0.0
0.688,0.0
0.68995,0.0
0.6919,0.0
0.69385,0.0
0.6958,0.0
0.69775,0.0
0.6997,0.0
0.70165,0.0
0.7036,0.0
0.70555,0.0
0.7075,0.0
0.70945,0.0
0.7114,0.0
0.71335,0.0
0.7152999999999999,0.0
0.7172499999999999,0.0
0.7192,0.0
0.72115,0.0
0.7231,0.0
0.72505,0.0
0.727,0.0
0.72895,0.0
0.7309,0.0
0.73285,0.0
0.7348,0.0
0.73675,0.0
0.7387,0.0
0.74065,0.0
0.7426,0.0
0.7445499999999999,0.0
0.7464999999999999,0.0
0.74845,0.0
0.7504,0.0
0.75235,0.0
0.7543,0.0
0.75625,0.0
0.7582,0.0
0.76015,0.0
0.7621,0.0
0.76405,0.0
0.766,0.0
0.76795,0.0
0.7699,0.0
0.77185,0.0
0.7737999999999999,0.0
0.7757499999999999,0.0
0.7777,0.0
0.77965,0.0
0.7816,0.0
0.78355,0.0
0.7855,0.0
0.78745,0.0
0.7894,0.0
0.79135,0.0
0.7933,0.0
0.79525,0.0
0.7972,0.0
0.79915,0.0
0.8011,0.0
0.80305,0.0
0.8049999999999999,0.0
0.80695,0.0
0.8089,0.0
0.81085,0.0
0.8128,0.0
0.81475,0.0
0.8167,0.0
0.81865,0.0
0.8206,0.0
0.82255,0.0
0.8245,0.0
0.82645,0.0
0.8284,0.0
0.83035,0.0
0.8323,0.0
0.8342499999999999,0.0
0.8361999999999999,0.0
0.83815,0.0
0.8401,0.0
0.84205,0.0
0.844,0.0
0.84595,0.0
0.8479,0.0
0.84985,0.0
0.8518,0.0
0.85375,0.0
0.8557,0.0
0.85765,0.0
0.8596,0.0
0.86155,0.0
0.8634999999999999,0.0
0.8654499999999999,0.0
0.8674,0.0
0.86935,0.0
0.8713,0.0
0.87325,0.0
0.8752,0.0
0.87715,0.0
0.8791,0.0
0.88105,0.0
0.883,0.0
0.88495,0.0
0.8869,0.0
0.88885,0.0
0.8908,0.0
0.8927499999999999,0.0
0.8946999999999999,0.0
0.89665,0.0
0.8986,0.0
0.90055,0.0
0.9025,0.0
0.90445,0.0
0.9064,0.0
0.90835,0.0
0.9103,0.0
0.91225,0.0
0.9142,0.0
0.91615,0.0
0.9181,0.0
0.92005,0.0
0.922,0.0
0.92395,0.0
0.9259,0.0
0.92785,0.0
0.9298,0.0
0.93175,0.0
0.9337,0.0
0.93565,0.0
0.9376,0.0
0.93955,0.0
0.9415,0.0
0.94345,0.0
0.9454,0.0
0.94735,0.0
0.9493,0.0
0.95125,0.0
0.9532,0.0
0.95515,0.0
0.9571,0.0
0.95905,0.0
0.961,0.0
0.96295,0.0
0.9649,0.0
0.96685,0.0
0.9688,0.0
0.97075,0.0
0.9727,0.0
0.97465,0.0
0.9766,0.0
0.97855,0.0
0.9805,0.0
0.98245,0.0
0.9844,0.0
0.98635,0.0
0.9883,0.0
0.99025,0.0
0.9922,0.0
0.99415,0.0
0.9961,0.0
0.99805,0.0
1.0,0.0
