year,exporter,importer,index,longitude,latitude
2024,RUS,AZE,111,21.9041,38.3486
2024,RUS,AZE,112,22.828287,38.02424
2024,RUS,AZE,113,22.947178,37.960508
2024,RUS,AZE,114,23.020113,37.909026
2024,RUS,AZE,115,23.175353,37.880707
2024,RUS,AZE,116,23.401569,37.850922
2024,RUS,AZE,117,23.505426,37.837248
2024,RUS,AZE,118,23.6425,37.8192
2024,RUS,AZE,119,23.885914,37.616154
2024,RUS,AZE,120,23.888901,37.615875
2024,RUS,AZE,121,24.063647,37.621498
2024,RUS,AZE,122,24.083063,37.715634
2024,RUS,AZE,123,24.114615,37.769372
2024,RUS,AZE,124,24.372282,37.856919
2024,RUS,AZE,125,24.520041,37.90673
2024,RUS,AZE,126,24.657285,38.115863
2024,RUS,AZE,127,25.337942,39.153055
2024,RUS,AZE,128,25.5,39.4
2024,RUS,AZE,129,25.700208,39.600208
2024,RUS,AZE,130,25.766724,39.666724
2024,RUS,AZE,131,26.2,40.1
2024,RUS,AZE,132,26.768188,40.440676
2024,RUS,AZE,133,27.277634,40.60495
2024,RUS,AZE,134,28.449481,40.805825
2024,RUS,AZE,135,28.501542,40.82216
2024,RUS,AZE,136,28.977708,40.971568
2024,RUS,AZE,137,28.995,41.027893
2024,RUS,AZE,138,29.042328,41.050547
2024,RUS,AZE,139,29.070542,41.117776
2024,RUS,AZE,140,29.050519,41.15205
2024,RUS,AZE,141,29.096026,41.186306
2024,RUS,AZE,142,29.132431,41.242447
2024,RUS,AZE,143,33.0,43.0
2024,RUS,AZE,144,36.4,45.0
2024,RUS,AZE,145,36.8592,45.6212
2024,RUS,AZE,146,37.6629,46.8238
2024,RUS,AZE,147,39.0431,47.104
2024,RUS,AZE,148,39.267333,47.075668
2024,RUS,AZE,149,39.695799,47.195305
2024,RUS,AZE,150,40.201171,47.225172
2024,RUS,AZE,151,40.508788,47.463503
2024,RUS,AZE,152,40.915282,47.582266
2024,RUS,AZE,153,42.090819,47.560018
2024,RUS,AZE,154,42.728026,47.767294
2024,RUS,AZE,155,43.32019,48.48606
2024,RUS,AZE,156,43.694824,48.654066
2024,RUS,AZE,157,43.967422,48.682195
2024,RUS,AZE,158,44.063965,48.624963
2024,RUS,AZE,159,44.160095,48.548619
2024,RUS,AZE,160,44.206787,48.494017
2024,RUS,AZE,161,44.347069,48.468501
2024,RUS,AZE,162,44.483025,48.42202
2024,RUS,AZE,163,44.503624,48.424983
2024,RUS,AZE,164,44.551981,48.484619
2024,RUS,AZE,165,44.557148,48.530549
2024,RUS,AZE,166,44.625366,48.538156
2024,RUS,AZE,167,44.905517,48.477167
2024,RUS,AZE,168,44.976929,48.437986
2024,RUS,AZE,169,45.097778,48.474597
2024,RUS,AZE,170,45.368316,48.408059
2024,RUS,AZE,171,45.563324,48.466398
2024,RUS,AZE,172,45.888794,48.323167
2024,RUS,AZE,173,46.00415,48.240877
2024,RUS,AZE,174,46.176635,48.205773
2024,RUS,AZE,175,46.154662,47.948739
2024,RUS,AZE,176,46.352416,47.860317
2024,RUS,AZE,177,46.55017,47.723704
2024,RUS,AZE,178,46.874267,47.427097
2024,RUS,AZE,179,46.978637,47.427097
2024,RUS,AZE,180,47.121459,47.296802
2024,RUS,AZE,181,47.077514,47.218471
2024,RUS,AZE,182,47.604858,46.956531
2024,RUS,AZE,183,47.604858,46.843876
2024,RUS,AZE,184,47.714721,46.85891
2024,RUS,AZE,185,47.832001,46.747251
2024,RUS,AZE,186,47.892425,46.653022
2024,RUS,AZE,187,47.906158,46.581298
2024,RUS,AZE,188,48.017395,46.541621
2024,RUS,AZE,189,48.033874,46.524607
2024,RUS,AZE,190,47.976196,46.460286
2024,RUS,AZE,191,48.039368,46.392098
2024,RUS,AZE,192,47.908768,46.212552
2024,RUS,AZE,193,47.849029,46.192582
2024,RUS,AZE,194,47.817444,46.150242
2024,RUS,AZE,195,47.742599,46.099295
2024,RUS,AZE,196,47.704834,46.028271
2024,RUS,AZE,197,47.694534,45.981573
2024,RUS,AZE,198,47.62999,45.974889
2024,RUS,AZE,199,47.662262,45.938593
2024,RUS,AZE,200,47.622436,45.880277
2024,RUS,AZE,201,47.671463,45.84765
2024,RUS,AZE,202,47.684166,45.806481
2024,RUS,AZE,203,47.645714,45.768157
2024,RUS,AZE,204,47.637474,45.721894
2024,RUS,AZE,205,47.698791,45.682042
2024,RUS,AZE,206,47.782562,45.394294
2024,RUS,AZE,207,47.8023,45.1174
2024,RUS,AZE,208,49.344401,43.264905
2024,RUS,AZE,209,50.765625,41.50613
2024,RUS,AZE,210,50.850349,40.296735
2024,RUS,AZE,211,49.932861,40.212441
2024,NAM,CAN,0,14.475861,-22.834415
2024,NAM,CAN,1,13.80944,-22.909209
2024,NAM,CAN,2,11.0,-19.0
2024,NAM,CAN,3,9.088843,-19.202948
2024,NAM,CAN,4,5.653262,-19.567777
2024,NAM,CAN,5,0.0,-20.0
2024,NAM,CAN,6,-2.645049,-20.036605
2024,NAM,CAN,7,-5.0004,-20.0692
2024,NAM,CAN,8,-10.0,-20.0
2024,NAM,CAN,9,-12.088665,-20.028905
2024,NAM,CAN,10,-16.822275,-16.967419
2024,NAM,CAN,11,-19.999225,-14.844666
2024,NAM,CAN,12,-22.806528,-12.935362
2024,NAM,CAN,13,-27.018677,-10.021884
2024,NAM,CAN,14,-28.772132,-8.796464
2024,NAM,CAN,15,-29.999876,-7.933805
2024,NAM,CAN,16,-31.063081,-7.186164
2024,NAM,CAN,17,-33.8,-5.25
2024,NAM,CAN,18,-34.860393,-4.720374
2024,NAM,CAN,19,-38.1,-3.1
2024,NAM,CAN,20,-41.5476,-0.9739
2024,NAM,CAN,21,-42.781385,-0.211655
2024,NAM,CAN,22,-42.984139,-0.086392
2024,NAM,CAN,23,-43.123942,-2e-05
2024,NAM,CAN,24,-44.9917,1.1539
2024,NAM,CAN,25,-46.399027,2.021526
2024,NAM,CAN,26,-48.44,3.2798
2024,NAM,CAN,27,-51.9,5.4
2024,NAM,CAN,28,-56.4243,8.2122
2024,NAM,CAN,29,-61.0,11.0
2024,NAM,CAN,30,-61.817065,10.845292
2024,NAM,CAN,31,-64.039307,11.350797
2024,NAM,CAN,32,-66.045739,12.537721
2024,NAM,CAN,33,-67.587289,12.720307
2024,NAM,CAN,34,-70.0,13.0
2024,NAM,CAN,35,-71.04216,12.74246
2024,NAM,CAN,36,-72.236279,12.447046
2024,NAM,CAN,37,-74.685831,11.598822
2024,NAM,CAN,38,-80.0,9.75
2024,NAM,CAN,39,-79.900612,9.208176
2024,NAM,CAN,40,-79.821304,9.173012
2024,NAM,CAN,41,-79.803246,9.118307
2024,NAM,CAN,42,-79.741379,9.118236
2024,NAM,CAN,43,-79.689331,9.10639
2024,NAM,CAN,44,-79.641747,9.035982
2024,NAM,CAN,45,-79.585922,8.992656
2024,NAM,CAN,46,-79.494118,8.796576
2024,NAM,CAN,47,-79.5,8.6
2024,NAM,CAN,48,-79.672852,7.422389
2024,NAM,CAN,49,-80.227822,6.983728
2024,NAM,CAN,50,-81.4,6.9
2024,NAM,CAN,51,-82.8,7.4167
2024,NAM,CAN,52,-87.997356,10.035818
2024,NAM,CAN,53,-89.110835,10.580401
2024,NAM,CAN,54,-90.991341,11.48884
2024,NAM,CAN,55,-99.913376,15.63055
2024,NAM,CAN,56,-99.9,16.5
2024,NAM,CAN,57,-103.40332,17.983958
2024,NAM,CAN,58,-106.489938,20.102998
2024,NAM,CAN,59,-109.7,22.5
2024,NAM,CAN,60,-112.510986,24.716895
2024,NAM,CAN,61,-115.2,27.5
2024,NAM,CAN,62,-117.3,32.7
2024,NAM,CAN,63,-117.435608,33.167445
2024,NAM,CAN,64,-118.1215,33.6276
2024,NAM,CAN,65,-118.1788,33.6279
2024,NAM,CAN,66,-118.295,33.6384
2024,NAM,CAN,67,-118.4648,33.6364
2024,NAM,CAN,68,-118.4867,33.7056
2024,NAM,CAN,69,-118.9213,33.9125
2024,NAM,CAN,70,-119.2671,34.0786
2024,NAM,CAN,71,-119.5099,34.1273
2024,NAM,CAN,72,-119.8734,34.2122
2024,NAM,CAN,73,-120.5005,34.3545
2024,NAM,CAN,74,-120.8841,34.4361
2024,NAM,CAN,75,-122.9,37.7
2024,NAM,CAN,76,-124.152441,38.466818
2024,NAM,CAN,77,-124.3291,38.6558
2024,NAM,CAN,78,-124.7749,39.4264
2024,NAM,CAN,79,-125.1939,40.7581
2024,NAM,CAN,80,-125.1997,41.5487
2024,NAM,CAN,81,-125.1974,41.9968
2024,NAM,CAN,82,-125.3355,42.3965
2024,NAM,CAN,83,-125.4524,42.7398
2024,NAM,CAN,84,-125.5151,42.8378
2024,NAM,CAN,85,-125.32,43.3704
2024,NAM,CAN,86,-125.1621,44.0101
2024,NAM,CAN,87,-125.1054,44.598
2024,NAM,CAN,88,-125.103715,44.633984
2024,NAM,CAN,89,-125.0958,44.803
2024,NAM,CAN,90,-124.9847,45.5528
2024,NAM,CAN,91,-125.0634,46.2167
2024,NAM,CAN,92,-125.1093,46.3532
2024,NAM,CAN,93,-125.1965,46.6773
2024,NAM,CAN,94,-125.3772,47.3391
2024,NAM,CAN,95,-125.4354,47.5444
2024,NAM,CAN,96,-125.4991,47.687
2024,NAM,CAN,97,-125.5027,48.1173
2024,NAM,CAN,98,-125.5016,48.5683
2024,NAM,CAN,99,-124.7292,48.4862
2024,NAM,CAN,100,-123.9732,48.2659
2024,NAM,CAN,101,-123.4798,48.2308
2024,NAM,CAN,102,-123.397064,48.381794
2024,NAM,CAN,103,-123.21167,48.385442
2024,NAM,CAN,104,-123.2018,48.5113
2024,NAM,CAN,105,-123.2549,48.7146
2024,NAM,CAN,106,-123.0327,48.7351
2024,NAM,CAN,107,-123.006,48.7325
2024,NAM,CAN,108,-123.0054,48.7977
2024,NAM,CAN,109,-123.051,48.8551
2024,NAM,CAN,110,-123.3795,49.0699
2024,NAM,CAN,111,-123.314667,49.315275
2024,NAM,CAN,112,-123.141975,49.315947
2024,MYS,BGD,0,101.351624,2.99927
2024,MYS,BGD,1,101.34613,3.074695
2024,MYS,BGD,2,101.273346,3.12269
2024,MYS,BGD,3,100.6,3.2
2024,MYS,BGD,4,99.763807,4.084523
2024,MYS,BGD,5,98.128129,5.811729
2024,MYS,BGD,6,93.638649,14.549165
2024,MYS,BGD,7,92.0,20.0
2024,MYS,BGD,8,91.6295,21.7994
2024,MYS,BGD,9,91.0,22.0
2024,BRA,CAN,0,-46.347885,-23.981547
2024,BRA,CAN,1,-46.3,-24.3
2024,BRA,CAN,2,-44.631958,-23.920992
2024,BRA,CAN,3,-43.088379,-23.195912
2024,BRA,CAN,4,-41.3,-23.5
2024,BRA,CAN,5,-39.5,-20.0
2024,BRA,CAN,6,-37.8202,-16.5071
2024,BRA,CAN,7,-36.2,-13.0
2024,BRA,CAN,8,-35.073853,-9.849804
2024,BRA,CAN,9,-34.205933,-8.091862
2024,BRA,CAN,10,-33.97522,-6.959144
2024,BRA,CAN,11,-34.398193,-5.555848
2024,BRA,CAN,12,-34.860393,-4.720374
2024,BRA,CAN,13,-38.1,-3.1
2024,BRA,CAN,14,-41.5476,-0.9739
2024,BRA,CAN,15,-42.781385,-0.211655
2024,BRA,CAN,16,-42.984139,-0.086392
2024,BRA,CAN,17,-43.123942,-2e-05
2024,BRA,CAN,18,-44.9917,1.1539
2024,BRA,CAN,19,-46.399027,2.021526
2024,BRA,CAN,20,-48.44,3.2798
2024,BRA,CAN,21,-51.9,5.4
2024,BRA,CAN,22,-56.4243,8.2122
2024,BRA,CAN,23,-61.0,11.0
2024,BRA,CAN,24,-61.817065,10.845292
2024,BRA,CAN,25,-64.039307,11.350797
2024,BRA,CAN,26,-66.045739,12.537721
2024,BRA,CAN,27,-67.587289,12.720307
2024,BRA,CAN,28,-70.0,13.0
2024,BRA,CAN,29,-71.04216,12.74246
2024,BRA,CAN,30,-72.236279,12.447046
2024,BRA,CAN,31,-74.685831,11.598822
2024,BRA,CAN,32,-80.0,9.75
2024,BRA,CAN,33,-79.900612,9.208176
2024,BRA,CAN,34,-79.821304,9.173012
2024,BRA,CAN,35,-79.803246,9.118307
2024,BRA,CAN,36,-79.741379,9.118236
2024,BRA,CAN,37,-79.689331,9.10639
2024,BRA,CAN,38,-79.641747,9.035982
2024,BRA,CAN,39,-79.585922,8.992656
2024,BRA,CAN,40,-79.494118,8.796576
2024,BRA,CAN,41,-79.5,8.6
2024,BRA,CAN,42,-79.672852,7.422389
2024,BRA,CAN,43,-80.227822,6.983728
2024,BRA,CAN,44,-81.4,6.9
2024,BRA,CAN,45,-82.8,7.4167
2024,BRA,CAN,46,-87.997356,10.035818
2024,BRA,CAN,47,-89.110835,10.580401
2024,BRA,CAN,48,-90.991341,11.48884
2024,BRA,CAN,49,-99.913376,15.63055
2024,BRA,CAN,50,-99.9,16.5
2024,BRA,CAN,51,-103.40332,17.983958
2024,BRA,CAN,52,-106.489938,20.102998
2024,BRA,CAN,53,-109.7,22.5
2024,BRA,CAN,54,-112.510986,24.716895
2024,BRA,CAN,55,-115.2,27.5
2024,BRA,CAN,56,-117.3,32.7
2024,BRA,CAN,57,-117.435608,33.167445
2024,BRA,CAN,58,-118.1215,33.6276
2024,BRA,CAN,59,-118.1788,33.6279
2024,BRA,CAN,60,-118.295,33.6384
2024,BRA,CAN,61,-118.4648,33.6364
2024,BRA,CAN,62,-118.4867,33.7056
2024,BRA,CAN,63,-118.9213,33.9125
2024,BRA,CAN,64,-119.2671,34.0786
2024,BRA,CAN,65,-119.5099,34.1273
2024,BRA,CAN,66,-119.8734,34.2122
2024,BRA,CAN,67,-120.5005,34.3545
2024,BRA,CAN,68,-120.8841,34.4361
2024,BRA,CAN,69,-122.9,37.7
2024,BRA,CAN,70,-124.152441,38.466818
2024,BRA,CAN,71,-124.3291,38.6558
2024,BRA,CAN,72,-124.7749,39.4264
2024,BRA,CAN,73,-125.1939,40.7581
2024,BRA,CAN,74,-125.1997,41.5487
2024,BRA,CAN,75,-125.1974,41.9968
2024,BRA,CAN,76,-125.3355,42.3965
2024,BRA,CAN,77,-125.4524,42.7398
2024,BRA,CAN,78,-125.5151,42.8378
2024,BRA,CAN,79,-125.32,43.3704
2024,BRA,CAN,80,-125.1621,44.0101
2024,BRA,CAN,81,-125.1054,44.598
2024,BRA,CAN,82,-125.103715,44.633984
2024,BRA,CAN,83,-125.0958,44.803
2024,BRA,CAN,84,-124.9847,45.5528
2024,BRA,CAN,85,-125.0634,46.2167
2024,BRA,CAN,86,-125.1093,46.3532
2024,BRA,CAN,87,-125.1965,46.6773
2024,BRA,CAN,88,-125.3772,47.3391
2024,BRA,CAN,89,-125.4354,47.5444
2024,BRA,CAN,90,-125.4991,47.687
2024,BRA,CAN,91,-125.5027,48.1173
2024,BRA,CAN,92,-125.5016,48.5683
2024,BRA,CAN,93,-124.7292,48.4862
2024,BRA,CAN,94,-123.9732,48.2659
2024,BRA,CAN,95,-123.4798,48.2308
2024,BRA,CAN,96,-123.397064,48.381794
2024,BRA,CAN,97,-123.21167,48.385442
2024,BRA,CAN,98,-123.2018,48.5113
2024,BRA,CAN,99,-123.2549,48.7146
2024,BRA,CAN,100,-123.0327,48.7351
2024,BRA,CAN,101,-123.006,48.7325
2024,BRA,CAN,102,-123.0054,48.7977
2024,BRA,CAN,103,-123.051,48.8551
2024,BRA,CAN,104,-123.3795,49.0699
2024,BRA,CAN,105,-123.314667,49.315275
2024,BRA,CAN,106,-123.141975,49.315947
2024,FIN,CAN,0,24.907997,60.112071
2024,FIN,CAN,1,24.7,59.8
2024,FIN,CAN,2,24.011424,59.701632
2024,FIN,CAN,3,22.6,59.5
2024,FIN,CAN,4,20.6,58.2
2024,FIN,CAN,5,18.118532,56.645032
2024,FIN,CAN,6,17.0,56.4
2024,FIN,CAN,7,16.209967,55.954553
2024,FIN,CAN,8,15.80658,55.72711
2024,FIN,CAN,9,14.374661,55.229033
2024,FIN,CAN,10,13.836081,55.240216
2024,FIN,CAN,11,13.229812,55.252805
2024,FIN,CAN,12,12.974851,55.258099
2024,FIN,CAN,13,12.68255,55.305583
2024,FIN,CAN,14,12.700195,55.514637
2024,FIN,CAN,15,12.75,55.9
2024,FIN,CAN,16,12.629725,56.063887
2024,FIN,CAN,17,12.409121,56.337379
2024,FIN,CAN,18,12.409118,56.337382
2024,FIN,CAN,19,11.988567,56.905254
2024,FIN,CAN,20,11.4,57.7
2024,FIN,CAN,21,10.7333,57.8
2024,FIN,CAN,22,9.973674,57.861058
2024,FIN,CAN,23,9.916106,57.865686
2024,FIN,CAN,24,9.754772,57.878654
2024,FIN,CAN,25,8.05,57.95
2024,FIN,CAN,26,5.95,58.0
2024,FIN,CAN,27,4.598436,58.068003
2024,FIN,CAN,28,3.831853,58.106573
2024,FIN,CAN,29,0.800855,58.439728
2024,FIN,CAN,30,-0.657457,58.531538
2024,FIN,CAN,31,-1.247855,58.568708
2024,FIN,CAN,32,-1.882382,58.608655
2024,FIN,CAN,33,-2.874305,58.649909
2024,FIN,CAN,34,-3.397818,58.762202
2024,FIN,CAN,35,-4.799483,58.7
2024,FIN,CAN,36,-5.2,58.7
2024,FIN,CAN,37,-5.720463,58.67623
2024,FIN,CAN,38,-5.722863,58.67612
2024,FIN,CAN,39,-5.723212,58.676105
2024,FIN,CAN,40,-6.489458,58.64111
2024,FIN,CAN,41,-10.1362,58.47456
2024,FIN,CAN,42,-11.841927,58.396659
2024,FIN,CAN,43,-15.775448,57.509738
2024,FIN,CAN,44,-17.061319,57.214364
2024,FIN,CAN,45,-18.562576,56.869513
2024,FIN,CAN,46,-20.002982,56.53398
2024,FIN,CAN,47,-25.001623,55.193677
2024,FIN,CAN,48,-25.711132,55.003434
2024,FIN,CAN,49,-26.9129,54.6812
2024,FIN,CAN,50,-30.003101,53.607151
2024,FIN,CAN,51,-30.964823,53.272889
2024,FIN,CAN,52,-32.596784,52.705674
2024,FIN,CAN,53,-33.785385,52.292557
2024,FIN,CAN,54,-40.0,50.0
2024,FIN,CAN,55,-41.658626,48.508366
2024,FIN,CAN,56,-45.109081,45.405304
2024,FIN,CAN,57,-45.319011,45.21651
2024,FIN,CAN,58,-47.493255,42.807466
2024,FIN,CAN,59,-49.417076,40.652855
2024,FIN,CAN,60,-50.0,40.0
2024,FIN,CAN,61,-55.000024,35.385732
2024,FIN,CAN,62,-55.3052,35.1041
2024,FIN,CAN,63,-55.856709,34.50451
2024,FIN,CAN,64,-55.861059,34.499781
2024,FIN,CAN,65,-57.742406,32.454415
2024,FIN,CAN,66,-57.765496,32.429312
2024,FIN,CAN,67,-60.0,30.0
2024,FIN,CAN,68,-60.223798,29.75575
2024,FIN,CAN,69,-61.33976,28.537799
2024,FIN,CAN,70,-62.306029,27.483223
2024,FIN,CAN,71,-64.634,24.9425
2024,FIN,CAN,72,-64.647219,24.92641
2024,FIN,CAN,73,-66.572194,22.583364
2024,FIN,CAN,74,-66.320768,20.154246
2024,FIN,CAN,75,-66.441166,20.032
2024,FIN,CAN,76,-66.504998,19.967188
2024,FIN,CAN,77,-66.605655,19.864985
2024,FIN,CAN,78,-66.628548,19.841741
2024,FIN,CAN,79,-66.667107,19.80259
2024,FIN,CAN,80,-66.754064,19.714298
2024,FIN,CAN,81,-66.934172,19.531425
2024,FIN,CAN,82,-67.057838,19.40586
2024,FIN,CAN,83,-67.097137,19.365958
2024,FIN,CAN,84,-67.331093,19.128409
2024,FIN,CAN,85,-67.95,18.5
2024,FIN,CAN,86,-68.615112,17.952606
2024,FIN,CAN,87,-69.75,17.5
2024,FIN,CAN,88,-71.173962,16.455021
2024,FIN,CAN,89,-71.579995,16.157053
2024,FIN,CAN,90,-72.224911,15.683779
2024,FIN,CAN,91,-72.249859,15.665471
2024,FIN,CAN,92,-73.284043,14.906532
2024,FIN,CAN,93,-74.9584,13.6778
2024,FIN,CAN,94,-74.970687,13.668227
2024,FIN,CAN,95,-80.0,9.75
2024,FIN,CAN,96,-79.900612,9.208176
2024,FIN,CAN,97,-79.821304,9.173012
2024,FIN,CAN,98,-79.803246,9.118307
2024,FIN,CAN,99,-79.741379,9.118236
2024,FIN,CAN,100,-79.689331,9.10639
2024,FIN,CAN,101,-79.641747,9.035982
2024,FIN,CAN,102,-79.585922,8.992656
2024,FIN,CAN,103,-79.494118,8.796576
2024,FIN,CAN,104,-79.5,8.6
2024,FIN,CAN,105,-79.672852,7.422389
2024,FIN,CAN,106,-80.227822,6.983728
2024,FIN,CAN,107,-81.4,6.9
2024,FIN,CAN,108,-82.8,7.4167
2024,FIN,CAN,109,-87.997356,10.035818
2024,FIN,CAN,110,-89.110835,10.580401
2024,FIN,CAN,111,-90.991341,11.48884
2024,FIN,CAN,112,-99.913376,15.63055
2024,FIN,CAN,113,-99.9,16.5
2024,FIN,CAN,114,-103.40332,17.983958
2024,FIN,CAN,115,-106.489938,20.102998
2024,FIN,CAN,116,-109.7,22.5
2024,FIN,CAN,117,-112.510986,24.716895
2024,FIN,CAN,118,-115.2,27.5
2024,FIN,CAN,119,-117.3,32.7
2024,FIN,CAN,120,-117.435608,33.167445
2024,FIN,CAN,121,-118.1215,33.6276
2024,FIN,CAN,122,-118.1788,33.6279
2024,FIN,CAN,123,-118.295,33.6384
2024,FIN,CAN,124,-118.4648,33.6364
2024,FIN,CAN,125,-118.4867,33.7056
2024,FIN,CAN,126,-118.9213,33.9125
2024,FIN,CAN,127,-119.2671,34.0786
2024,FIN,CAN,128,-119.5099,34.1273
2024,FIN,CAN,129,-119.8734,34.2122
2024,FIN,CAN,130,-120.5005,34.3545
2024,FIN,CAN,131,-120.8841,34.4361
2024,FIN,CAN,132,-122.9,37.7
2024,FIN,CAN,133,-124.152441,38.466818
2024,FIN,CAN,134,-124.3291,38.6558
2024,FIN,CAN,135,-124.7749,39.4264
2024,FIN,CAN,136,-125.1939,40.7581
2024,FIN,CAN,137,-125.1997,41.5487
2024,FIN,CAN,138,-125.1974,41.9968
2024,FIN,CAN,139,-125.3355,42.3965
2024,FIN,CAN,140,-125.4524,42.7398
2024,FIN,CAN,141,-125.5151,42.8378
2024,FIN,CAN,142,-125.32,43.3704
2024,FIN,CAN,143,-125.1621,44.0101
2024,FIN,CAN,144,-125.1054,44.598
2024,FIN,CAN,145,-125.103715,44.633984
2024,FIN,CAN,146,-125.0958,44.803
2024,FIN,CAN,147,-124.9847,45.5528
2024,FIN,CAN,148,-125.0634,46.2167
2024,FIN,CAN,149,-125.1093,46.3532
2024,FIN,CAN,150,-125.1965,46.6773
2024,FIN,CAN,151,-125.3772,47.3391
2024,FIN,CAN,152,-125.4354,47.5444
2024,FIN,CAN,153,-125.4991,47.687
2024,FIN,CAN,154,-125.5027,48.1173
2024,FIN,CAN,155,-125.5016,48.5683
2024,FIN,CAN,156,-124.7292,48.4862
2024,FIN,CAN,157,-123.9732,48.2659
2024,FIN,CAN,158,-123.4798,48.2308
2024,FIN,CAN,159,-123.397064,48.381794
2024,FIN,CAN,160,-123.21167,48.385442
2024,FIN,CAN,161,-123.2018,48.5113
2024,FIN,CAN,162,-123.2549,48.7146
2024,FIN,CAN,163,-123.0327,48.7351
2024,FIN,CAN,164,-123.006,48.7325
2024,FIN,CAN,165,-123.0054,48.7977
2024,FIN,CAN,166,-123.051,48.8551
2024,FIN,CAN,167,-123.3795,49.0699
2024,FIN,CAN,168,-123.314667,49.315275
2024,FIN,CAN,169,-123.141975,49.315947
2024,IND,VNM,0,72.80777,18.941361
2024,IND,VNM,1,72.4,19.0
2024,IND,VNM,2,73.0,15.3
2024,IND,VNM,3,74.133516,12.773359
2024,IND,VNM,4,75.3,9.7
2024,IND,VNM,5,77.0,8.0
2024,IND,VNM,6,78.868856,6.674926
2024,IND,VNM,7,80.1,5.8
2024,IND,VNM,8,81.9,5.9
2024,IND,VNM,9,85.9479,6.1983
2024,IND,VNM,10,90.0,6.4664
2024,IND,VNM,11,94.326449,6.157121
2024,IND,VNM,12,98.128129,5.811729
2024,IND,VNM,13,99.763807,4.084523
2024,IND,VNM,14,100.6,3.2
2024,IND,VNM,15,101.316415,2.586072
2024,IND,VNM,16,102.0,2.0
2024,IND,VNM,17,103.6,1.1
2024,IND,VNM,18,103.861103,1.171415
2024,IND,VNM,19,104.145848,1.249295
2024,IND,VNM,20,104.482294,1.341312
2024,IND,VNM,21,107.3207,7.6091
2024,IND,VNM,22,109.758911,12.146746
2024,IND,VNM,23,109.624875,13.892702
2024,IND,VNM,24,109.279238,15.116448
2024,IND,VNM,25,109.0,16.1
2024,IND,VNM,26,107.583618,17.926476
2024,IND,VNM,27,107.281494,18.713894
2024,IND,VNM,28,107.218304,19.250364
2024,IND,VNM,29,107.1,20.25
2024,IND,VNM,30,106.8731,20.6858
2024,SGP,VNM,0,103.763466,1.259893
2024,SGP,VNM,1,103.861103,1.171415
2024,SGP,VNM,2,104.145848,1.249295
2024,SGP,VNM,3,104.482294,1.341312
2024,SGP,VNM,4,107.3207,7.6091
2024,SGP,VNM,5,109.758911,12.146746
2024,SGP,VNM,6,109.624875,13.892702
2024,SGP,VNM,7,109.279238,15.116448
2024,SGP,VNM,8,109.0,16.1
2024,SGP,VNM,9,107.583618,17.926476
2024,SGP,VNM,10,107.281494,18.713894
2024,SGP,VNM,11,107.218304,19.250364
2024,SGP,VNM,12,107.1,20.25
2024,SGP,VNM,13,106.8731,20.6858
2024,MYS,IND,0,101.351624,2.99927
2024,MYS,IND,1,101.34613,3.074695
2024,MYS,IND,2,101.273346,3.12269
2024,MYS,IND,3,100.6,3.2
2024,MYS,IND,4,99.763807,4.084523
2024,MYS,IND,5,98.128129,5.811729
2024,MYS,IND,6,94.326449,6.157121
2024,MYS,IND,7,90.0,6.4664
2024,MYS,IND,8,85.9479,6.1983
2024,MYS,IND,9,81.9,5.9
2024,MYS,IND,10,80.1,5.8
2024,MYS,IND,11,78.868856,6.674926
2024,MYS,IND,12,77.0,8.0
2024,MYS,IND,13,75.3,9.7
2024,MYS,IND,14,74.133516,12.773359
2024,MYS,IND,15,73.0,15.3
2024,MYS,IND,16,72.4,19.0
2024,MYS,IND,17,72.80777,18.941361
2024,MYS,KOR,0,101.351624,2.99927
2024,MYS,KOR,1,101.34613,3.074695
2024,MYS,KOR,2,101.273346,3.12269
2024,MYS,KOR,3,100.6,3.2
2024,MYS,KOR,4,101.316415,2.586072
2024,MYS,KOR,5,102.0,2.0
2024,MYS,KOR,6,103.6,1.1
2024,MYS,KOR,7,103.861103,1.171415
2024,MYS,KOR,8,104.145848,1.249295
2024,MYS,KOR,9,104.482294,1.341312
2024,MYS,KOR,10,108.7023,8.3192
2024,MYS,KOR,11,110.027598,10.173186
2024,MYS,KOR,12,110.80697,11.263464
2024,MYS,KOR,13,111.0534,11.6082
2024,MYS,KOR,14,111.478346,12.523981
2024,MYS,KOR,15,112.965,15.7278
2024,MYS,KOR,16,114.338334,17.570129
2024,MYS,KOR,17,115.841059,19.666279
2024,MYS,KOR,18,116.5017,20.601113
2024,MYS,KOR,19,117.437994,21.922538
2024,MYS,KOR,20,118.030487,22.691517
2024,MYS,KOR,21,118.203464,22.930938
2024,MYS,KOR,22,118.724128,23.582665
2024,MYS,KOR,23,118.980046,23.949944
2024,MYS,KOR,24,119.33882,24.448861
2024,MYS,KOR,25,119.523707,24.707707
2024,MYS,KOR,26,119.761963,25.085599
2024,MYS,KOR,27,119.820497,25.236972
2024,MYS,KOR,28,120.0,25.7
2024,MYS,KOR,29,120.232569,26.078521
2024,MYS,KOR,30,120.787503,26.976762
2024,MYS,KOR,31,121.3,27.8
2024,MYS,KOR,32,122.23938,28.579698
2024,MYS,KOR,33,122.557297,29.38397
2024,MYS,KOR,34,122.652515,29.623632
2024,MYS,KOR,35,122.875214,30.181935
2024,MYS,KOR,36,122.878907,30.349364
